MolecularFormula,Mass,C,H,O,N,S,P,El_comp,DBE,HC,OC,NC,AI_mod,NOSC,compound_class,log_CIR
C13H14O4,233.081949981818,13,14,4,0,0,0,CHO,7.0,1.0769230769230769,0.3076923076923077,0.0,0.45454545454545453,-0.4615384615384617,CRAM,0.9443941450074168
C10H18O6,233.1030654,10,18,6,0,0,0,CHO,2.0,1.8,0.6,0.0,0.0,-0.5999999999999996,carbohydrate_like,1.0799393081250626
C9H18O5N2,233.1143065,9,18,5,2,0,0,CHON,2.0,2.0,0.5555555555555556,0.2222222222222222,0.0,-0.22222222222222232,carbohydrate_like,1.121849698702982
C14H18O3,233.1183390625,14,18,3,0,0,0,CHO,6.0,1.2857142857142858,0.21428571428571427,0.0,0.36,-0.8571428571428568,CRAM,1.0935404005576272
C15H22O2,233.154702815789,15,22,2,0,0,0,CHO,5.0,1.4666666666666666,0.13333333333333333,0.0,0.2857142857142857,-1.2000000000000002,CRAM,1.2184447049727891
C12H26O4,233.17588,12,26,4,0,0,0,CHO,0.0,2.1666666666666665,0.3333333333333333,0.0,0.0,-1.5,lipid_like,1.0765218404048158
C11H9O5N,234.040767285714,11,9,5,1,0,0,CHON,8.0,0.8181818181818182,0.45454545454545453,0.09090909090909091,0.6666666666666666,0.36363636363636376,condensed_aromatic,0.8917749262814962
C12H13O4N,234.0771678,12,13,4,1,0,0,CHON,7.0,1.0833333333333333,0.3333333333333333,0.08333333333333333,0.5,-0.16666666666666696,aromatic,0.86072927314556
C14H22O2,234.1580565,14,22,2,0,0,0,CHO,4.0,1.5714285714285714,0.14285714285714285,0.0,0.23076923076923078,-1.2857142857142856,lipid_like,1.2511816063249737
C10H4O7,234.988418,10,4,7,0,0,0,CHO,9.0,0.4,0.7,0.0,0.8461538461538461,1.0,condensed_aromatic,0.8266645553802043
C11H8O4S,235.007028,11,8,4,0,1,0,CHOS,8.0,0.7272727272727273,0.36363636363636365,0.0,0.625,0.18181818181818166,aromatic,0.7537364888296552
C11H8O6,235.024814472727,11,8,6,0,0,0,CHO,8.0,0.7272727272727273,0.5454545454545454,0.0,0.625,0.36363636363636376,aromatic,0.7874286163956422
C12H12O3S,235.043441,12,12,3,0,1,0,CHOS,7.0,1.0,0.25,0.0,0.47368421052631576,-0.33333333333333304,CRAM,0.910483562133761
C12H12O5,235.061198722222,12,12,5,0,0,0,CHO,7.0,1.0,0.4166666666666667,0.0,0.47368421052631576,-0.16666666666666696,CRAM,0.9529306228936907
C11H12O4N2,235.072456,11,12,4,2,0,0,CHON,7.0,1.0909090909090908,0.36363636363636365,0.18181818181818182,0.5714285714285714,0.18181818181818166,aromatic,0.8579906793556281
C13H16O4,235.09758379661,13,16,4,0,0,0,CHO,6.0,1.2307692307692308,0.3076923076923077,0.0,0.36363636363636365,-0.615384615384615,CRAM,1.1083941450074168
C14H20O3,235.133973727273,14,20,3,0,0,0,CHO,5.0,1.4285714285714286,0.21428571428571427,0.0,0.28,-1.0,CRAM,1.2438737338909607
C11H12O3S,236.046816,11,12,3,0,1,0,CHOS,6.0,1.0909090909090908,0.2727272727272727,0.0,0.4117647058823529,-0.3636363636363633,CRAM,1.0632982105586004
C11H11O5N,236.05644785,11,11,5,1,0,0,CHON,7.0,1.0,0.45454545454545453,0.09090909090909091,0.5333333333333333,0.18181818181818166,aromatic,0.8607971485037185
C11H12O5,236.064545,11,12,5,0,0,0,CHO,6.0,1.0909090909090908,0.45454545454545453,0.0,0.4117647058823529,-0.18181818181818166,CRAM,1.1057452713185298
C12H15O4N,236.092811333333,12,15,4,1,0,0,CHON,6.0,1.25,0.3333333333333333,0.08333333333333333,0.3888888888888889,-0.33333333333333304,CRAM,1.13952927314556
C9H19O4NS,236.096175,9,19,4,1,1,0,CHONS,1.0,2.111111111111111,0.4444444444444444,0.1111111111111111,0.0,-0.666666666666667,lipid_like,1.0518239844987178
C10H6O7,237.004088333333,10,6,7,0,0,0,CHO,8.0,0.6,0.7,0.0,0.6923076923076923,0.7999999999999998,condensed_aromatic,0.86030558102123
C11H10O4S,237.022687666667,11,10,4,0,1,0,CHOS,7.0,0.9090909090909091,0.36363636363636365,0.0,0.5,0.0,aromatic,0.8084031554963218
C11H10O6,237.040469216667,11,10,6,0,0,0,CHO,7.0,0.9090909090909091,0.5454545454545454,0.0,0.5,0.18181818181818166,aromatic,0.8420952830623089
C12H14O5,237.076851797101,12,14,5,0,0,0,CHO,6.0,1.1666666666666667,0.4166666666666667,0.0,0.3684210526315789,-0.33333333333333304,CRAM,1.1169306228936906
C13H18O4,237.113235672131,13,18,4,0,0,0,CHO,5.0,1.3846153846153846,0.3076923076923077,0.0,0.2727272727272727,-0.7692307692307692,CRAM,1.25872747834075
C10H22O4S,237.116593,10,22,4,0,1,0,CHOS,0.0,2.2,0.4,0.0,0.0,-1.2000000000000002,lipid_like,1.0526555830905342
C14H22O3,237.149617,14,22,3,0,0,0,CHO,4.0,1.5714285714285714,0.21428571428571427,0.0,0.2,-1.1428571428571432,lipid_like,1.3176737338909605
C10H9O6N,238.035704285714,10,9,6,1,0,0,CHON,7.0,0.9,0.6,0.1,0.5833333333333334,0.6000000000000001,aromatic,0.8523329211750431
C11H13O5N,238.07209116129,11,13,5,1,0,0,CHON,6.0,1.1818181818181819,0.45454545454545453,0.09090909090909091,0.4,0.0,CRAM,1.1468860373926073
C11H14O5,238.080228,11,14,5,0,0,0,CHO,5.0,1.2727272727272727,0.45454545454545453,0.0,0.29411764705882354,-0.3636363636363633,CRAM,1.2560786046518633
C9H5O4SP,238.957345666667,9,5,4,0,1,1,CHOSP,7.5,0.5555555555555556,0.4444444444444444,0.0,0.9,0.0,condensed_aromatic,0.7674165517579736
C10H8O5S,239.0020155,10,8,5,0,1,0,CHOS,7.0,0.8,0.5,0.0,0.5384615384615384,0.3999999999999999,aromatic,0.8058541091691527
C10H8O7,239.019737642857,10,8,7,0,0,0,CHO,7.0,0.8,0.7,0.0,0.5384615384615384,0.6000000000000001,aromatic,0.8338132733289223
C11H12O4S,239.038388,11,12,4,0,1,0,CHOS,6.0,1.0909090909090908,0.36363636363636365,0.0,0.375,-0.18181818181818166,CRAM,1.0872031554963217
C11H12O6,239.05613,11,12,6,0,0,0,CHO,6.0,1.0909090909090908,0.5454545454545454,0.0,0.375,0.0,other,1.235695283062309
C8H16O6S,239.059509,8,16,6,0,1,0,CHOS,1.0,2.0,0.75,0.0,0.0,-0.25,carbohydrate_like,0.9113193109900879
C10H12O5N2,239.067348666667,10,12,5,2,0,0,CHON,6.0,1.2,0.5,0.2,0.45454545454545453,0.3999999999999999,N_containing,1.240270937057763
C12H16O3S,239.074766,12,16,3,0,1,0,CHOS,5.0,1.3333333333333333,0.25,0.0,0.2631578947368421,-0.666666666666667,CRAM,1.2248168954670944
C12H16O5,239.09250988,12,16,5,0,0,0,CHO,5.0,1.3333333333333333,0.4166666666666667,0.0,0.2631578947368421,-0.5,CRAM,1.267263956227024
C13H20O4,239.1288953875,13,20,4,0,0,0,CHO,4.0,1.5384615384615385,0.3076923076923077,0.0,0.18181818181818182,-0.9230769230769234,lipid_like,1.33252747834075
C10H11O6N,240.051361444444,10,11,6,1,0,0,CHON,6.0,1.1,0.6,0.1,0.4166666666666667,0.3999999999999999,N_containing,1.2313551433972654
C10H12O6,240.0594774,10,12,6,0,0,0,CHO,5.0,1.2,0.6,0.0,0.2857142857142857,0.0,other,1.346014377323188
C11H15O5N,240.0877624,11,15,5,1,0,0,CHON,5.0,1.3636363636363635,0.45454545454545453,0.09090909090909091,0.26666666666666666,-0.18181818181818166,CRAM,1.2972193707259407
C11H16O5,240.09589375,11,16,5,0,0,0,CHO,4.0,1.4545454545454546,0.45454545454545453,0.0,0.17647058823529413,-0.5454545454545459,CRAM,1.2970786046518632
C12H20O4,240.132234189189,12,20,4,0,0,0,CHO,3.0,1.6666666666666667,0.3333333333333333,0.0,0.1,-1.0,lipid_like,1.2815218404048156
C10H10O5S,241.017656428571,10,10,5,0,1,0,CHOS,6.0,1.0,0.5,0.0,0.38461538461538464,0.20000000000000018,other,1.207864365579409
C10H10O7,241.03538668421,10,10,7,0,0,0,CHO,6.0,1.0,0.7,0.0,0.38461538461538464,0.3999999999999999,other,1.2358235297391786
C14H10O4,241.050616333333,14,10,4,0,0,0,CHO,10.0,0.7142857142857143,0.2857142857142857,0.0,0.6666666666666666,-0.14285714285714324,condensed_aromatic,0.8623342343842376
C11H14O4S,241.05398875,11,14,4,0,1,0,CHOS,5.0,1.2727272727272727,0.36363636363636365,0.0,0.25,-0.3636363636363633,CRAM,1.2375364888296552
C11H14O6,241.07176479452,11,14,6,0,0,0,CHO,5.0,1.2727272727272727,0.5454545454545454,0.0,0.25,-0.18181818181818166,other,1.3586952830623087
C12H18O3S,241.090378142857,12,18,3,0,1,0,CHOS,4.0,1.5,0.25,0.0,0.15789473684210525,-0.833333333333333,lipid_like,1.2986168954670942
C12H18O5,241.108145987179,12,18,5,0,0,0,CHO,4.0,1.5,0.4166666666666667,0.0,0.15789473684210525,-0.666666666666667,lipid_like,1.341063956227024
C11H18O4N2,241.119388333333,11,18,4,2,0,0,CHON,4.0,1.6363636363636365,0.36363636363636365,0.18181818181818182,0.14285714285714285,-0.3636363636363633,lipid_like,1.3765430603080089
C13H22O4,241.144533689189,13,22,4,0,0,0,CHO,3.0,1.6923076923076923,0.3076923076923077,0.0,0.09090909090909091,-1.0769230769230766,lipid_like,1.29152747834075
C9H9O7N,242.0306045,9,9,7,1,0,0,CHON,6.0,1.0,0.7777777777777778,0.1111111111111111,0.4444444444444444,0.8888888888888888,N_containing,1.2295252644806953
C10H13O6N,242.067016381818,10,13,6,1,0,0,CHON,5.0,1.3,0.6,0.1,0.25,0.20000000000000018,N_containing,1.3543551433972651
C10H14O6,242.075166826087,10,14,6,0,0,0,CHO,4.0,1.4,0.6,0.0,0.14285714285714285,-0.20000000000000018,other,1.387014377323188
C14H13O3N,242.082218,14,13,3,1,0,0,CHON,9.0,0.9285714285714286,0.21428571428571427,0.07142857142857142,0.6086956521739131,-0.2857142857142856,aromatic,0.8375797173563424
C11H17O5N,242.103396857143,11,17,5,1,0,0,CHON,4.0,1.5454545454545454,0.45454545454545453,0.09090909090909091,0.13333333333333333,-0.3636363636363633,lipid_like,1.3710193707259406
C11H18O5,242.111521875,11,18,5,0,0,0,CHO,3.0,1.6363636363636365,0.45454545454545453,0.0,0.058823529411764705,-0.7272727272727275,lipid_like,1.2888786046518632
C12H21O4N,242.13980162963,12,21,4,1,0,0,CHON,3.0,1.75,0.3333333333333333,0.08333333333333333,0.05555555555555555,-0.833333333333333,lipid_like,1.322662606478893
C13H25O3N,242.1761719,13,25,3,1,0,0,CHON,2.0,1.9230769230769231,0.23076923076923078,0.07692307692307693,0.0,-1.2307692307692308,lipid_like,1.2130966328104393
C13H29ON3,242.223722,13,29,1,3,0,0,CHON,1.0,2.230769230769231,0.07692307692307693,0.23076923076923078,0.0,-1.384615384615385,lipid_like,0.9934815321481548
C9H8O6S,242.996942,9,8,6,0,1,0,CHOS,6.0,0.8888888888888888,0.6666666666666666,0.0,0.4,0.6666666666666665,other,1.2083753459906272
C9H8O8,243.01471,9,8,8,0,0,0,CHO,6.0,0.8888888888888888,0.8888888888888888,0.0,0.4,0.8888888888888888,other,1.2322802909283486
C5H13O5N2SP,243.021029,5,13,5,2,1,1,CHONSP,0.5,2.6,1.0,0.4,0.0,0.0,carbohydrate_like,0.9136525176709491
